,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63
kompos,0.11200886,-0.43202513,0.21548522,0.2557053,0.5271702,0.08447766,0.0054476247,-0.5261627,-0.110477805,-0.050369404,0.06530206,0.18731888,-0.3182255,0.10851025,0.12413448,0.5935155,-0.10884973,-0.041095085,0.031044865,0.09688127,0.13444896,0.47108683,0.3454746,-0.11788014,0.43032503,0.47980165,-0.16182934,0.13577904,0.17623197,-0.2706973,0.4334711,-0.08720105,0.5597216,0.40950033,-0.16381122,-0.3556026,0.11576527,0.3755583,-0.083879024,0.111633234,-0.011125176,0.34662995,0.6388385,-0.20809878,-0.28413394,-0.566577,0.08339245,-0.010455425,0.28237337,0.04725331,0.31772003,-0.15341766,-0.004894135,0.07409668,0.3713412,0.09037533,0.5952597,-0.10247893,-0.47318608,-0.031120833,-0.070306845,-0.12651491,-0.104605414,-0.44590086
bunga_jantan,0.5376409,0.098500125,0.06952654,0.036899786,0.19919187,-0.3684883,0.1652563,0.42022625,-0.6189568,-0.085050255,-0.12800576,-0.084758624,-0.32441565,0.29018128,0.33631164,0.27581573,-0.42107105,-0.118654445,-0.102628715,0.36852401,-0.084866345,0.35527694,0.39433074,-0.15669753,0.234795,0.15597545,-0.66090244,0.28852636,0.20419115,-0.19835022,0.000213765,-0.13748981,-0.48480126,0.054456595,0.058635905,-0.27255768,0.006715993,0.12783395,-0.02991101,0.1754286,0.22178563,0.21402963,0.30008152,-0.45411515,0.2339748,-0.2087704,-0.23506877,-0.11946522,0.45293397,0.22205283,0.021995714,-0.26039132,0.20060784,0.34381267,0.44113865,-0.023490164,0.3535579,0.1611174,-0.6033179,0.08229401,0.060749624,0.038194664,-0.31616083,0.075691596
na61ff444636d4a939718f3d4b2f8028ab1,0.23223226,0.4278337,0.27674487,-0.2805519,0.48366666,0.48921967,-0.1631493,-0.24134928,-0.6154804,-0.20132099,0.90271145,-0.39404595,-0.22610958,-0.010509435,0.4101112,0.4619154,-0.35676312,-0.11725982,-0.11345819,0.01701854,0.81846434,-0.35163918,0.04886389,0.14496829,-0.6485712,0.20417525,-0.14011689,0.42728585,-0.17952332,0.23996785,-0.19868433,-0.27315053,0.070501156,0.30571032,-0.49960726,-0.10108288,0.3779184,-0.04012165,0.07341006,-0.14368467,0.43015796,0.18847209,-0.15804201,-0.603751,-0.22989339,-0.5118525,-0.05729901,-0.6403029,-0.16199672,-0.44307986,0.0047851764,-0.92090285,0.22413217,-0.05926613,-0.0034648592,-0.39173633,-0.8423844,-0.076013304,-0.2581964,0.4796724,0.05868397,0.8040104,0.18144989,-0.006357513
na61ff444636d4a939718f3d4b2f8028ab2,0.10893692,0.07937137,0.26384515,-0.28407854,0.44224888,0.33986422,-0.3189393,-0.41871443,-0.5057175,-0.42951918,0.4805853,-0.26438326,-0.29399562,-0.10655043,0.2753588,0.2709976,-0.027958404,-0.080913536,0.23063046,0.19214505,0.7392235,-0.25728673,-0.23768438,0.1928787,-0.47631577,0.16429158,0.0257421,0.35856062,-0.017672202,0.47946298,-0.16853954,-0.32047942,0.09477491,0.25488728,-0.47875705,-0.14376962,0.5589595,-0.052899905,0.06672778,0.1046869,0.43112865,0.0053631417,0.14411493,-0.47077623,0.13911256,-0.33389995,-0.03889985,-0.9249933,-0.22582684,-0.26748124,0.05651597,-0.67617553,0.29955932,-0.03269716,-0.13027562,-0.16999201,-0.6520517,-0.29673603,-0.08653151,0.52789927,0.21881348,0.75074655,0.17615879,0.124054156
kerusakan,0.21899302,-0.18439074,0.36384648,0.13528095,-0.08797674,-0.24807727,0.15770173,-0.17624041,-0.3605908,0.036734983,0.3257628,-0.085470006,-0.10599549,0.16142328,-0.05522843,0.26451325,-0.10159705,0.17677605,-0.04930905,0.6464675,0.32614785,0.17339753,0.50737077,-0.31626394,0.047268104,0.52577907,0.12643857,-0.26754928,0.09742406,-0.21850587,-0.19469477,0.2006359,0.22010826,0.1633431,-0.27138275,-0.54949564,0.2473659,-0.18836115,0.1301688,0.1502209,-0.099868014,0.211733,-0.13659985,-0.24400215,0.40313268,0.0625751,-0.1959344,0.026019149,0.29260868,0.20761968,0.0015175566,-0.04583747,0.12551591,0.40562043,0.30594996,0.35701203,0.24409086,0.12744269,-0.087820575,0.017619275,-0.082569346,-0.1266086,-0.11510603,-0.21372207
jamur_beauveria,0.10325149,-0.118350856,0.42854556,0.28615236,0.015314229,-0.44186497,0.3236768,-0.10259589,-0.42445076,-0.19760989,-0.16695428,-0.057872135,-0.5585244,0.15485853,-0.2764997,0.39935097,-0.37633562,0.34824917,-0.098152794,0.6092461,-0.09740588,0.2939463,0.11094106,-0.2931145,0.020656368,0.32878336,-0.04638628,0.34782606,0.12964797,-0.1411154,-0.2835581,-0.02762121,-0.045082223,-0.1757041,-0.34047285,-0.613139,0.03363687,0.23204426,0.35871282,0.31725445,-0.17245863,0.30549318,0.13545741,-0.4045001,0.395907,-0.104535356,0.105817676,0.047179323,0.28058466,0.10551538,0.0005397499,0.026822185,0.3142638,0.26369882,0.35388348,0.33614892,-0.1071629,0.05191951,-0.1569381,-0.19419673,-0.22283116,-0.016188197,-0.268907,-0.085741766
bagrada_bug,0.24820656,-0.07642919,0.5904498,0.1363959,0.30992094,-0.12511973,0.029925734,0.27921897,-0.34342757,0.24409698,0.37702003,0.05634062,-0.13503174,-0.4885744,-0.36351115,0.6819421,0.041022677,0.1631473,0.023523193,0.021659102,-0.46964404,0.6596629,0.4557689,0.1487588,-0.49742788,0.36264482,-0.38922378,0.07315831,0.35920116,-0.4098677,-0.20684762,0.15905125,0.045013774,0.2997248,-0.17892067,-0.49674806,0.37541726,0.105165355,0.02220774,0.30759138,0.15128987,0.38071874,-0.049215637,-0.52541196,-0.05464273,-0.26514545,-0.14211372,-0.117495924,0.23303597,0.23364793,0.27343264,0.032495193,-0.036377557,0.018699562,0.023478238,0.41922244,0.13305806,-0.28247452,-0.20626746,0.19773881,-0.063094795,-0.2227309,-0.46049607,-0.16669849
perangkap,0.5147204,-0.2433616,0.34615353,0.113740504,-0.09250455,-0.07113409,0.20060346,-0.18652046,-0.29014805,-0.0130293835,0.20419541,-0.22110167,-0.27772605,0.016673042,-0.02285263,0.17804693,-0.23524198,0.32281575,-0.1603776,0.703308,0.26266432,0.3715894,0.5925372,-0.301359,-0.17930742,0.6503723,0.103135645,-0.21311513,0.17197914,-0.19313131,0.106031656,0.03400856,-0.11093067,0.09035507,0.043790303,-0.6178336,0.12909268,0.04213698,0.13226506,0.256134,-0.10924656,0.23905654,-0.26972163,-0.34138623,0.3295201,0.048364244,0.06636239,0.1401092,0.01643285,-0.105751924,0.09048572,-0.21587856,0.23856533,0.24063127,0.34950536,0.4108075,0.27297777,0.26820862,0.1271711,0.21550973,0.0652593,-0.112876795,-0.013470164,-0.339486
bakteri,0.4004447,-0.18683295,0.44976598,0.08229887,0.27708963,-0.4528768,0.122854434,0.07774015,-0.40334427,-0.15044676,-0.35274708,-0.05222916,-0.11447773,0.12215426,-0.0020380893,0.811223,-0.32221517,0.07710187,-0.10489702,0.17958076,0.03790731,0.27863365,0.06390232,-0.1605535,0.29878506,0.28154615,0.09911979,0.462456,0.0785006,-0.033121828,-0.16821197,0.027557565,-0.48689663,-0.14384541,-0.10545424,-0.37716058,0.27100527,0.23707701,0.0874122,0.46955055,0.3095552,0.2586592,0.302709,-0.6673111,0.36884472,-0.06833307,-0.021265386,-0.01875327,0.35837975,0.12237879,-0.10740443,0.3633856,0.094330415,0.24398679,0.3748037,-0.075214885,-0.1148222,0.1901073,-0.16774674,0.08707254,-0.23076756,-0.15776436,-0.38565016,-0.29812354
dikendalikanDengan,0.12532894,0.16973156,-0.26479557,0.30312338,0.34508052,0.05556255,-0.26931497,-0.44264743,-0.4051275,-0.3828693,0.21406306,0.023790654,0.11566204,-0.11291167,0.8839646,0.84734666,0.38756543,-0.3483727,0.105748184,0.27986696,0.7174684,-0.49914044,0.019528082,0.032543886,-0.35502347,0.7525273,0.13690205,0.3384939,0.43646067,0.37834105,-0.5851928,-0.39143312,0.021938773,0.12755823,-0.80263317,-0.24875937,0.21748942,-0.11250418,-0.38281783,0.41859367,-0.15292065,-0.35362554,-0.114481255,0.20767453,0.336984,-0.44103888,-0.05997008,-0.6490368,0.10729148,-0.07727634,-0.6035947,-1.0896344,0.94143564,-0.003474874,0.47490022,-0.54168206,0.11775181,-0.47259504,0.2966031,0.01476086,0.02076563,-0.18695018,-0.019615166,-0.057378378
pH_rendah,0.24158867,-0.5738011,0.29096472,0.14527887,0.10704756,-0.4476807,0.1691841,0.017890649,-0.4376753,0.17682834,0.4019737,-0.2190573,-0.0956599,-0.5701377,0.027274292,0.4772772,-0.0018417976,-0.107150935,-0.1403204,0.028718226,0.31130683,0.47567853,0.2437031,0.030781949,0.011579555,0.42139664,0.24464454,0.12137959,0.07280878,-0.28220993,0.013311716,-0.13503258,0.10119278,-0.091939814,0.429525,-0.06605135,0.20291679,0.33974698,0.32723346,-0.1481993,-0.057306398,0.0938069,0.036075316,-0.26009038,0.43518645,-0.33458322,-0.34710288,0.024819078,0.03668086,0.43655792,0.1400769,-0.31757897,0.47247845,0.4468107,0.3878166,-0.17477366,0.12935086,-0.061192024,-0.82327247,-0.26109022,-0.3939062,-0.09156027,-0.02461421,0.08123025
tawon_parasitoid,0.4983299,-0.21443196,0.69618005,0.21397765,0.10874257,-0.13425362,0.16472982,-0.15174654,-0.44678184,0.03867101,0.187724,0.02148251,-0.036491882,0.09299497,-0.10350473,0.19824702,-0.35866955,0.14901292,-0.1601047,0.23425096,0.3937779,0.27314273,0.61889696,-0.14602609,0.45313647,0.44520155,-0.15759169,-0.22091691,0.099815026,-0.046843585,-0.22060597,0.09546884,0.06910327,0.07618843,-0.023284832,-0.45906624,0.23404728,-0.47933123,0.22676484,-0.20386669,-0.09660694,0.08714494,-0.15889953,-0.4728176,0.1301161,0.2356467,-0.124042235,0.18882537,0.10242873,-0.008367041,0.3294271,-0.17721254,0.215299,0.26022792,0.47876537,0.3681983,0.11847588,-0.13857362,0.103207245,0.1240894,-0.054416124,-0.14358047,-0.25266564,-0.25073734
na61ff444636d4a939718f3d4b2f8028ab29,-0.18373705,0.47386867,0.44483006,-0.17656063,0.35383818,-0.20363173,-0.3624746,-0.2871323,-0.35751173,-0.5065163,0.2566427,-0.4359687,-0.5128959,-0.5276821,-0.019553043,0.51982224,0.08338951,-0.28767797,0.3192237,0.04642245,0.01559311,-0.31583002,-0.08444425,0.12888336,0.16968006,0.33031374,-0.2115239,0.024587471,-0.075077035,0.40314466,-0.14904474,-0.3212983,0.14488591,0.23919678,-0.65958506,0.20010571,0.2500608,0.3833778,-0.21429229,0.19240454,-0.32032833,0.007862899,-0.09444886,-0.17824478,-0.13056968,0.1225996,-0.51223075,-0.6685581,-0.5374944,-0.45511273,0.15991467,-0.8506327,0.75762486,0.223742,0.8050978,0.09029194,-0.40739402,-0.307564,0.35744408,1.055638,-0.22860667,0.36501732,0.26663437,-0.461646
na61ff444636d4a939718f3d4b2f8028ab30,0.074495055,0.4672183,0.37870812,-0.11419564,0.12475514,-0.021318208,-0.30860978,-0.28209049,-0.28146997,-0.5026836,0.33224335,-0.6644568,-0.30006087,-0.2542603,0.2332919,0.23568462,0.24987961,-0.41712305,0.47505665,0.11138381,0.088396825,-0.1284405,-0.31785926,-0.07075489,0.10796028,0.5836066,-0.17737678,0.27780876,0.035117205,0.530352,-0.29396093,-0.40406227,0.26957062,0.118266396,-0.54245245,0.043866206,0.36429772,0.21666357,-0.42312208,0.08946791,-0.12017128,-0.0042306217,-0.19696361,-0.11697827,0.023471316,-0.15047081,-0.47323954,-0.597339,-0.37153792,-0.42079654,0.42969057,-0.93720025,0.5055249,0.10553789,0.32523116,-0.06612207,-0.48362285,0.013397701,0.19565871,0.6167716,-0.2264801,0.2058299,0.31111324,-0.3549919
kumbang_flower_chafer,0.884959,-0.05571784,0.33236215,-0.38464916,0.051804807,-0.4967737,-0.15699996,-0.15781592,-0.100997314,0.10519198,0.4179028,0.018815218,0.022642208,-0.13061786,-0.12286816,0.45963082,0.36775222,-0.023798814,0.13310337,0.5520543,0.36165035,0.26043132,0.62318635,-0.37015748,-0.020144483,0.006562931,-0.23940319,-0.22142917,0.035878308,-0.2400909,-0.080532484,0.0331066,0.5979238,0.023036629,-0.60145664,-0.38301226,0.2082432,0.122385405,-0.2806625,-0.015136405,0.2198759,0.73548645,0.061447393,-0.04003766,0.5263345,0.16828369,-0.36981314,-0.15026689,0.3734544,0.363159,-0.20651273,0.1156573,0.02265049,0.1725023,0.36698607,0.60964984,0.0056867483,0.10978993,-0.098933235,-0.35105866,0.028357496,0.11879088,-0.4930181,-0.35295045
pyrethroid,0.26059872,-0.07287206,0.30690923,0.18427709,0.21902981,-0.15986791,0.08154526,-0.031894423,-0.2256861,0.16667102,0.21984129,0.038400058,-0.31431353,-0.0543698,-0.2811383,0.5693155,-0.04709539,0.143118,-0.02568892,0.34978923,0.02244765,0.1334424,0.5911617,-0.012438767,-0.25076514,0.5775335,0.17510797,-0.06676364,0.15994254,-0.62630284,-0.36470973,0.33114058,0.18518591,0.3198717,-0.43325788,-0.5009997,0.4806464,-0.42783538,0.38890195,0.04122084,-0.123039216,-0.036243904,-0.112994365,-0.72909373,0.29188257,-0.11300937,-0.04197196,0.035024986,0.14864287,0.18028732,0.19803146,-0.11850459,-0.31039318,0.018236766,0.30792037,-0.044912376,0.2380948,-0.049487296,-0.40081275,-0.1113202,0.116908655,-0.029192751,-0.45365188,0.19915834
na61ff444636d4a939718f3d4b2f8028ab10,0.034432895,0.5117233,0.47449464,0.2699898,0.5354484,0.18763794,-0.5892552,-0.33019713,-0.04843581,-0.19079596,0.14305283,-0.5805163,-0.34345785,-0.595185,0.5679748,0.4612546,0.20264974,-0.055890717,0.5068664,0.061178226,0.51932764,-0.07829684,-0.22130832,0.009642456,-0.20774981,-0.10392005,0.07060756,0.54436797,-0.6573299,0.60664386,-0.2912584,-0.1590277,0.19750963,0.047047652,-0.35143912,-0.4806005,0.34593356,-0.44737446,0.008520753,-0.12740393,0.3070168,-0.12551549,-0.25932387,-0.20907095,0.21166801,-0.2061648,-0.1922683,-0.8163779,-0.23782022,-0.20497836,-0.07846116,-0.56308734,0.5980316,-0.20029093,0.23920852,-0.081355706,-0.033807177,-0.28961626,0.044248573,0.17851253,-0.17241888,0.12658243,0.27207112,-0.5193956
Aspergillus spp.,0.23891231,-0.64077425,0.27818665,-0.028907407,0.6646898,-0.12540181,0.50064373,0.5341643,-0.41127262,-0.02042264,0.79398984,-0.12308387,-0.60383576,0.24163958,-0.010245338,0.16940019,0.28622606,0.06385438,0.0058818604,0.1991969,0.11739199,0.44447485,0.23489745,-0.3085156,0.075672664,0.65469885,-0.32759508,-0.023606382,-0.12925705,-0.32742193,0.009711293,-0.112976834,-0.014434042,-0.4736371,-0.265324,-0.36621,0.20352976,0.012461594,-0.009030956,-0.19214347,-0.06531891,-0.03897617,-0.15732862,-0.3661778,-0.024248911,0.20111847,-0.39126182,-0.24073233,0.54664063,-0.15629968,0.059072673,0.5030485,0.40209684,-0.060552794,0.52488106,-0.2750512,0.1421009,-0.04057926,-0.118998185,-0.15923105,-0.015541129,0.10055238,0.20614891,-0.03757399
defisiensi_zat_besi,0.25855908,-0.40513194,-0.14779584,0.16196252,0.5426311,-0.08446551,0.04337561,-0.37428916,-0.19830777,0.32307768,-0.09864657,0.18341596,-0.43810114,-0.10975787,0.07843798,0.5393973,-0.46498188,-0.17129175,-0.04170886,0.09061779,0.34194472,0.2607747,0.37427986,0.22805916,0.36674434,0.3617066,-0.016347785,0.30308342,-0.10520354,-0.23170051,0.23386675,0.028545186,0.73892915,0.42573315,-0.39523348,-0.58033794,0.3057189,0.55012745,-0.28048804,-0.07588592,0.019688252,0.2339211,0.4369976,-0.31884524,-0.3778819,-0.2653664,0.18432836,0.03183167,0.4297403,0.064313784,0.2882951,-0.039441854,0.14116707,0.3160989,0.1363256,0.34424412,0.68041813,-0.05353852,-0.45966896,0.08905033,-0.3444459,-0.06998457,0.06329362,-0.50836885
sanitasi_lahan,0.27397048,-0.15834114,0.30681962,0.04775922,0.06434092,-0.119137794,0.2074877,0.31815988,-0.121592484,0.19938725,0.4018068,0.16567926,0.12938808,-0.16968226,0.010382634,0.3666272,0.23727126,-0.2656607,-0.24472617,0.56917673,0.19299324,0.45764682,-0.058517367,-0.09700051,-0.055253334,0.21269986,-0.19149539,0.16390163,0.09113617,-0.3762783,-0.09214106,0.12864192,-0.08476422,0.33476776,-0.19828272,-0.6216234,0.23466304,0.14881694,0.22402696,0.06270894,-0.310972,0.022902189,0.25226337,-0.6543231,0.19757186,-0.18193524,-0.21443805,-0.033575308,0.27967048,0.31669602,-0.14204115,-0.21334073,0.17218348,0.18986447,0.25059217,0.20295864,0.2293694,-0.07791114,-0.5944319,-0.10076718,-0.34559062,-0.048960038,0.034591366,0.13639389
disebarkanOleh,-0.2261822,0.22071461,0.1596377,-0.5244962,0.55877244,-0.1617302,-0.2968595,-0.57779735,0.06151911,-0.65689486,0.04652564,-0.2767812,-0.18046357,-0.15266027,0.21816608,0.54734236,0.15960056,-0.45228064,0.045301028,0.110165276,0.703095,0.063548066,-0.00285946,0.5207352,-0.32813913,0.2651661,-0.6494795,0.60352033,-0.20460588,0.53372496,0.17414694,-0.04731593,0.45812458,-0.10177377,-0.29376727,-0.6752747,0.39196262,0.11621244,0.11875768,0.23697332,0.21381778,-0.19102761,-0.5734728,-0.049964566,0.29685467,-0.0829845,-0.18603234,-0.6779739,-0.39102003,-0.15649058,0.33655962,-0.596213,0.017149914,-0.32399598,-0.033718962,-0.6700179,0.016123997,-0.008950768,-0.00018626424,0.6633518,-0.4415648,-0.11792463,-0.23108543,0.04161289
bacillus_subtilis,0.12960143,-0.4141665,0.14765438,0.4027799,0.24802436,-0.31807804,-0.0070584184,0.07050871,-0.35269964,-0.010225594,0.34472588,-0.15371318,-0.22921057,-0.19271116,-0.04849872,0.35700926,-0.11286502,-0.12913078,0.089245096,0.06236808,0.61864567,0.75444984,0.26941043,0.058929965,-0.06722467,0.48317036,0.29253846,0.078414634,0.2354605,-0.22163787,0.012496929,-0.054585807,0.022186358,-0.073634036,0.294789,-0.07558466,0.3153196,0.33148792,0.30291513,-0.2027652,0.045728922,-0.12665145,0.029029936,-0.25450534,0.12556805,-0.18091136,-0.25421125,-0.023531036,-0.032391634,0.6366363,-0.23653428,0.041772306,0.2638058,0.17203093,0.7390541,0.19630809,0.074222356,-0.10728575,-0.6605298,-0.0007631527,0.03682192,-0.06727769,-0.033121437,0.009313515
Spiroplasma kunkelii,0.28006396,-0.088950284,0.62803566,0.34391916,0.26507333,-0.2704995,0.455981,0.07301291,-0.040910844,-0.14700677,-0.20341857,-0.008867786,-0.14576095,0.023309492,-0.037500337,0.8095243,-0.18114384,0.1104979,-0.33018643,0.32098654,0.26904863,0.16312917,-0.0701931,-0.1422246,0.17125632,0.32590973,0.376658,0.35820475,0.059059203,0.030158842,0.02498912,-0.18932098,-0.2531424,-0.27826333,-0.16936797,-0.5408341,0.36124557,0.14539802,-0.3863552,0.3114066,0.31819823,0.20983784,0.3098436,-0.6848559,0.13795575,0.21882874,0.18849857,-0.45011172,0.2382235,0.29453176,-0.068828546,0.36510837,-0.009661805,0.3467919,0.49788204,0.24057218,-0.033740927,0.20702471,-0.39475656,-0.0055481666,-0.5035064,0.13090314,-0.10113946,-0.27641112
na61ff444636d4a939718f3d4b2f8028ab16,-0.18835652,0.32176286,-0.28710034,-0.13126013,0.14467883,-0.0048220768,-0.44846973,-0.423418,-0.32622865,-0.55251926,0.3517278,-0.679494,-0.3863763,-0.24162225,-0.124786265,0.6073863,0.01960411,-0.5850439,0.2152063,0.23214397,0.6185538,0.22414394,-0.44802102,-0.029835315,-0.2391025,0.09693663,-0.6546774,0.28696236,-0.12932725,0.112268105,-0.5726099,-0.32036483,0.3692269,-0.19817133,-0.37950975,-0.23950705,0.21295343,-0.16463201,0.12573679,-0.13808209,0.27841005,-0.17464046,0.14219837,-0.078631304,0.62222654,-0.24977723,0.04922915,-0.28156847,0.23869443,-0.38965666,-0.14794493,-0.512981,0.0073332065,-0.011106913,-0.051839486,-0.31491265,0.068822734,-0.1746301,0.43421078,0.6708235,-0.027859742,0.23817722,0.15532283,-0.24249884
mancozeb,0.7163042,-0.24285993,0.05163791,0.082158335,0.4606243,-0.32997543,0.40361786,0.48479643,-0.1561232,-0.07673078,0.17579772,0.048900753,-0.4037355,0.4580889,-0.23565394,0.22895807,0.2825591,-0.31716186,-0.099944785,0.21645257,0.23357028,0.25449508,0.0019805457,-0.20615932,0.09544972,0.21625069,-0.18013737,-0.036023855,-0.09105047,-0.22620304,-0.043631617,-0.010325154,-0.4034786,0.0022514442,0.08468941,-0.60967535,0.39610866,0.30923036,-0.018478384,0.124048,-0.013000582,0.08990379,0.13770743,-0.36504954,0.1404531,-0.19855562,-0.40208882,0.29544815,0.05358818,0.40849578,-0.054591373,-0.49721137,0.037751812,0.28152275,0.25990984,0.09573777,0.46716574,-0.39900237,-0.25624564,0.12063693,-0.18134414,0.25333732,-0.11343535,-0.28176603
pH_tinggi,0.41463774,-0.35313857,0.012033561,0.3686182,-0.027532231,-0.32386807,-0.1693493,-0.24433316,-0.09543705,0.4257863,0.10054687,-0.09589436,-0.3820873,-0.010585676,0.15311964,0.6718131,-0.3892011,0.027050396,-0.022939451,0.24039873,0.26654792,0.12755926,0.16549988,-0.25138974,0.27332637,0.32198152,-0.13193958,0.18079917,0.015884163,-0.2728415,0.25698513,0.07610162,0.34492627,0.4350753,-0.1386408,-0.50817263,0.48906675,0.6353261,-0.12559852,-0.1627748,-0.026159696,0.33601895,0.50840396,-0.15961473,-0.42911774,-0.13323052,-0.0013987205,-0.0020395678,0.45752758,-0.012226935,0.43231183,-0.08929127,0.15189458,0.10406209,0.25698835,-0.06440348,0.32755435,-0.36959156,-0.36232316,-0.018294161,-0.2025896,0.08855293,-0.10292643,-0.14423579
na61ff444636d4a939718f3d4b2f8028ab11,0.012650589,0.4703751,0.21457744,0.1224508,0.2622747,0.42017916,-0.5820311,-0.47544932,-0.0038186223,-0.67057747,0.042402238,-0.6462944,-0.56636596,-0.31790873,0.53503406,0.4585492,0.27291134,-0.23852849,0.21816766,0.13618688,0.6450491,-0.02339643,-0.07068767,0.047970485,-0.039996497,-0.32982472,-0.22752042,0.75723153,-0.3603958,0.16696864,-0.22159703,-0.07546527,0.36053908,0.033821978,-0.1834697,-0.40765253,0.49208835,-0.16134201,0.32011545,0.0826065,0.36433643,-0.28268573,-0.332579,0.01934479,0.3831987,0.06615374,-0.09655785,-0.6495688,0.04741858,-0.21208683,0.057540927,-0.59504586,0.24072857,-0.14060079,0.17745098,-0.11495209,-0.25220764,-0.24592628,0.07215893,0.3570971,-0.2838293,0.026938751,-0.17752066,-0.29760543
Astylus atromaculatus,0.5162944,-0.0071957894,0.23600237,0.100909635,0.3774749,-0.018754613,0.2560073,-0.09259902,-0.15524226,0.37395492,0.23285091,0.10410906,-0.35389578,-0.027235348,0.12668835,0.6050357,0.106928624,0.15747663,-0.32266703,0.7052827,0.16056974,0.5280605,0.8454149,-0.06489656,0.01482981,0.585087,0.0013804049,-0.21100752,0.11775219,-0.18482883,0.08299538,0.12366898,-0.26749152,0.06104085,-0.2831613,-0.4146787,0.51186085,0.34472921,0.065239154,0.35907152,-0.16647312,0.62278795,-0.50052613,0.13785154,0.45242018,0.22625387,-0.02847408,0.17657147,0.2931196,0.44199392,-0.13409202,-0.09589501,0.36141437,0.117737584,0.19765325,0.06646258,0.08283909,0.73481417,0.069255985,0.6271471,0.15934019,-0.0022404396,0.33010203,-0.27974725
na61ff444636d4a939718f3d4b2f8028ab3,-0.11258168,0.39430067,0.15242524,-0.32149878,0.5169173,0.23151125,0.040183622,-0.45458093,-0.3323686,-0.6919064,0.63949496,-0.52474314,-0.33915272,-0.19236967,0.24256577,0.45214465,-0.11328529,-0.4267933,0.2978406,0.38738862,0.8612401,0.018600672,-0.095895015,0.18589462,-0.47135964,0.06645959,-0.24495766,0.37992904,0.043333452,0.1810378,0.08935149,-0.038361873,0.14088418,0.15416512,-0.42218193,-0.1939122,0.28381,-0.2801337,0.10971389,-0.19454096,0.44998902,0.017009094,-0.021272097,-0.035507422,0.18398303,-0.31160328,-0.019805217,-0.43152395,-0.38736397,-0.4255712,-0.01124599,-0.6193146,0.25508207,0.010634709,-0.21874407,-0.4462502,-0.5061266,-0.25097454,-0.1321938,0.559622,-0.19379084,0.5469382,-0.082663804,0.041016646
na61ff444636d4a939718f3d4b2f8028ab13,0.055038456,0.68452793,-0.41204512,-0.04733927,0.46975616,-0.08247202,-0.57672155,-0.12889464,-0.20130073,-0.24856484,0.81666833,-0.29803193,-0.46975866,-0.06698643,-0.1087271,0.9865035,0.016222205,-0.5877171,0.60718,-0.53453237,0.5891311,0.07349507,-0.3187013,-0.13283259,-0.23400843,0.0975194,-0.11520766,0.21819805,-0.017025726,0.81438494,-0.5795968,-0.40226778,0.20308022,0.26526836,-0.3721943,-0.676524,0.33950782,-0.25448555,-0.14814374,0.06482677,0.09240581,-0.20178474,0.3567666,-0.4033664,0.7592187,-0.32344383,-0.2847198,-0.20135991,-0.2641845,-0.19185242,0.54023236,-0.53742063,0.084743105,0.0057581076,0.27507752,-0.20630623,-0.14078777,0.0022339555,0.5076521,0.26001218,0.20446362,0.1606183,0.27852243,-0.29876813
na61ff444636d4a939718f3d4b2f8028ab14,-0.068608455,0.6701491,-0.022632515,-0.09479685,0.44723865,0.043171458,-0.6368719,-0.14354263,-0.41530395,-0.37535653,0.658317,-0.3823549,-0.36420792,-0.37925908,0.01911106,0.7797234,0.048818488,-0.5522454,0.35229412,-0.32324597,0.7080958,-0.17421886,-0.43124515,-0.12824821,-0.36806056,-0.053813856,-0.043500204,0.121158265,0.14744034,0.7452531,-0.37398946,-0.35406023,0.51568407,-0.11269797,-0.3605693,-0.43464223,0.19206437,-0.3039022,-0.07152024,0.016760273,-0.15079828,0.054544427,0.20506385,-0.29715088,0.4904921,-0.22444008,-0.039507307,-0.32457167,0.108191796,-0.19874555,0.4109686,-0.5706115,0.2628288,0.062430583,0.2261548,-0.27188462,-0.015437343,0.0036074568,0.30498874,0.49556023,0.14802922,0.19605495,0.2493809,-0.09629098
daun_rapuh,0.35929778,-0.21064618,0.25006816,0.49358422,-0.08883359,-0.8341757,-0.01884022,-0.159673,-0.073502176,0.4520846,0.14623912,0.08340459,-0.38025296,0.07975302,0.086733386,0.8306564,-0.19992279,0.2991231,0.12687367,0.40478647,0.55082995,0.1414859,-0.15249853,-0.32061478,0.012493459,-0.07720056,-0.42268088,-0.32474813,0.05030014,-0.36282718,0.32322443,-0.049317554,0.23245667,0.58420205,-0.23266092,-0.35189706,0.46117905,0.6304023,-0.13560028,-0.37079653,0.1562518,0.06645635,0.09327423,-0.37698004,-0.07980125,-0.27865228,0.07185248,-0.058492113,0.24899861,0.1977714,0.4603186,-0.049686916,0.018570311,0.016853943,0.3755112,-0.278206,0.16864139,-0.43348083,-0.24838693,-0.11747459,-0.09203217,-0.17341056,-0.117122464,-0.13345912
